In-phase,Quadrature,Label
-0.9362316970340261,0.5324848638288388,4
-0.4331817093631175,-0.4637262208917494,1
-0.7732393139432414,-0.796886119432965,1
-0.35423119853646096,0.8698517234706902,5
-0.43882382791440555,-0.603074416672081,4
0.967084248654938,0.4822436249947618,4
-0.8050460724606036,0.18441069468621774,0
-0.4564487583593021,-0.7857532867509279,1
0.9765062539590539,-0.5057380992164194,5
-1.0002117354873874,0.5434686549242081,5
0.6675232442930185,-0.8212239619231102,3
-0.5984975460360601,0.8519527257078946,1
0.8941747606841579,0.18081097089292172,0
-0.7125137289796695,0.6598889972996306,3
0.6856768524720621,-0.5223530656697848,3
-1.014379894391958,0.28925404612005223,4
0.8376641695410527,-0.5901861727500816,1
-0.27348105052009597,-0.9391292432410879,4
0.8075288313984442,-0.7419042953704093,1
-0.9503889964763252,-0.755332356504834,4
-0.5927950604181914,-0.9196093786716165,4
0.656771919115494,-0.7774743370630138,1
0.1657282104267993,-0.9659095703161099,2
-0.9884966837336748,0.7283566295895935,4
-0.9322518303514081,0.029876164669962128,2
0.8897298614677959,-0.5063133408759881,4
0.8291246064180016,0.9560015577019193,1
-0.5064783735193683,0.8874317864498672,1
-0.8708001404491863,0.11224480466219088,5
-1.1667753050464749,0.6397338207900531,5
1.0936414439184556,-0.774353341496106,1
1.0426196574497686,0.3375587818391999,5
-0.7414114366057959,-0.8344626097909859,2
-1.2102402560664693,-0.0753494250928358,0
0.9030177791822736,0.006486026358230216,2
0.8045272310648269,0.43290207972681305,5
-0.9072135008437349,-0.7430338424919282,3
0.38633032859591615,-0.8962135453993905,5
1.171143511828892,0.2036748387506503,0
0.645519889968067,0.7345958227676249,1
-1.1440667661100834,-0.2361858311588057,3
0.9966389734589355,0.3212444630427719,0
0.5960541385523584,-0.47060149090007064,2
-0.8964567934659934,0.6263034812284081,0
0.5342866556737713,0.7570377673502852,2
1.060223297123629,0.5664851127340412,4
0.86139308258552,0.7223889715299088,4
-1.1320032939736628,0.12636476220738552,0
-0.8409358573793199,-0.8079736413378205,2
-1.0258941451846642,-0.32229283651219376,2
-0.09770198136195599,0.8796558720111524,3
-0.5642053790088726,-0.0816886049065535,2
-0.2510786326395078,-1.025199852241897,2
0.5932308279066869,0.739616607187555,4
-0.8639586906515063,0.27765028607082015,0
-0.3053921967627372,-0.7066134289319526,3
0.7037345457680886,-0.7038951623099557,1
-1.2620192061090396,0.004274446987003263,2
0.8920335179963232,0.5465520705204413,2
0.17243892209553696,-0.934266260984561,3
0.5888554359332132,-0.9182607801594292,4
-0.9527228193766478,-1.036657936305308,1
0.7915985633230526,0.7032497380545174,2
0.5554942113055922,0.3098724120728653,1
-0.8222954527761708,-0.0011779550714783166,0
-0.9925003682620823,0.6266054325915366,2
-0.7515828862792476,-0.6436093078521236,4
-0.9560009928086048,-0.026024010229796016,0
1.2489687637981752,0.04482035831016259,5
-0.9402271697349741,0.0877234757689076,0
0.40069908328178455,0.4010204520849852,1
0.8899420633248597,0.0014581041209085102,2
0.21400738668521735,-0.8455823234635622,3
0.11030848355073715,0.940300418701776,5
-0.7505290679870985,-0.6558976916896561,2
-0.6462615898061198,-0.6591070022362029,1
1.2511425004686678,0.022111879635474535,5
0.60140751423947,-0.7149435325892491,1
0.01382907123780962,-1.020094129412801,2
0.26371903805621255,-1.4306732634374786,3
0.09113617129393503,-1.0409748130293226,4
-0.44786958540217786,-1.0651970007498568,4
0.4461293770788807,-0.8667136923700278,4
-0.059338149763252634,1.001823846465784,4
-1.0385771243602642,0.040596290233584735,0
0.8786743451755219,-0.8182830203202239,4
-0.34119986540509556,0.8525270590805187,3
-0.8516752520022455,0.5607971916872669,1
-0.4727449570862854,-0.8408515440502428,3
-1.0446785831450667,-0.03243644876035862,0
-0.7781489119601429,0.17688751745775172,0
1.0615761970864492,0.6224624845728568,3
-0.5781403692236822,0.9607510736848327,5
0.9021812286403714,0.8168653415723699,1
-0.7398205852744961,0.5812534454537931,2
0.8026400258078176,0.5900931515561312,4
-0.8525715992777573,-0.9075863632567951,4
-1.304576920834293,-0.15736742144698962,4
-0.8767217125259207,-0.9751188112663929,1
-0.16357286115109151,-0.8977843214733893,4
-0.648351935666422,-0.6490754661405436,1
-1.0928686835263624,-0.6724659960227524,1
1.0004124392458156,0.6920275798450414,1
1.2252960890575717,0.20230457488215609,0
-0.35888674880813465,0.964779392531174,4
0.06546530600864338,-0.7250904375659355,2
-1.1794460505800692,-0.2513976478520253,2
1.2106969353590797,0.05244088621260973,0
0.620940274397904,0.4608315342458489,1
0.9107959998186367,0.5788011600590657,4
-0.008497655884611377,-0.9648410849588205,5
0.9712131705294557,0.573085377164606,1
0.5503091819126391,0.9230771603238561,5
-0.495826845732954,0.5748175416639132,3
0.555086187826528,-0.901225484867523,4
0.9207189219024592,-0.4707181680548317,3
0.3479255443318651,-0.690495806455873,3
-1.1935824562348187,0.28964449668910774,2
-0.8765889795464327,0.4266940902136117,1
-0.534688733451789,-0.9986461851936383,4
1.0282856341434552,0.07917192417376338,0
0.9326330338660245,-0.14948230204784374,0
-0.909286769031004,-0.7482897744760781,4
-0.7111568380279003,0.5671583158226949,1
1.1224068273320051,-0.09370203024301728,4
-0.5718434001558066,-0.7048048325549328,3
1.236372841634954,0.37337095463531345,0
-0.68367216451759,0.4528228859831002,2
-0.7661951960028426,0.34144682548013694,4
1.474679227637289,-0.07245219679188346,0
0.874152334162587,0.6474298382240375,1
-0.7449080367510899,-0.837981399021929,2
0.10692698604394305,-1.0674636885559954,2
-0.27060058441418194,0.8760538853501187,3
-1.0107956912506877,-0.40318190311269986,1
0.8446272984909352,-0.9075225269890294,2
-0.889330574329601,0.24993873926258287,3
0.7877600798040318,-0.7476300183356999,2
0.6846852997304522,-0.9379387954580413,3
-0.6468589173006964,0.8502090995566205,4
-1.077106634628549,0.8331079721751695,1
-1.1284633706069385,-0.46863857245306967,0
0.5119328888357889,-0.62573478590448,4
-0.5353125566496885,-0.4945149542038646,2
1.3157288869071577,-0.1113424143568192,5
0.6080265804618763,-0.5282303625252326,2
0.8902231025831987,-0.07804399769498935,0
-1.2024341135176577,-0.35157365173897903,5
0.7692876281954582,0.42706310155510413,3
-0.4092464629729454,-0.844430882817412,3
1.1545494291207685,0.20051948533928404,2
0.596454880487483,0.8285518299387782,1
0.8750859852918833,-0.31841943918154897,5
-0.4173911219957511,0.9888229539223754,5
-0.686394331213057,-1.0051452067669773,3
1.0182539938047872,-0.2872352332073094,2
0.5937090271776786,-0.6850279768622222,3
1.0589536875066927,0.07212856232429568,0
0.7352345740785657,-0.22804033227957093,2
-1.2494416465688458,-0.005180075347723038,2
0.8153284379263024,0.5970569527506674,2
1.1146104844358833,-0.6407449453690903,1
-0.6041115080332735,0.5817243119384754,1
-0.6356642731896467,-0.5667079007528785,1
-1.1142001781202253,0.0810135273961433,2
-0.7787415063980345,0.5285270875449883,3
1.0107806164138549,-0.7958869141799428,2
-1.1276873848870923,0.3544032275636906,0
0.12028514992475245,-0.7019705803077502,2
-0.682668858559311,0.9063004780039311,2
0.12162863983802266,-1.139751965824734,5
0.5136489506850845,-0.6824424987963745,1
0.5555797771585992,0.8797102420717805,3
-0.7597510549032382,-0.7153541749164605,2
0.6013195075109494,0.8783778620531822,1
0.9723117157238163,0.24422349954624042,0
0.8787323853335296,-0.27970349294457597,4
-0.9184440894355794,0.019379299310087916,5
-0.6620139219742782,0.9010909588956347,5
-1.0221966061012986,-0.35002193990889824,0
0.8833010447731686,-0.603930093837504,2
0.13170138224718225,1.1057864968659612,5
-0.7769687161908533,0.6827637051700979,1
-0.2321088918870655,-0.8923206450308622,2
0.675894165201587,0.6340939797255172,2
-0.666386729282006,0.14981049442798883,0
-1.0635271903663241,-0.1700189839957847,2
0.8190744812367499,0.6109733872621702,1
-1.0225885317078454,-0.28002862712625054,3
0.9165767281790581,-0.1820095753997177,3
-1.1268638516237355,-0.04654678696725194,0
-1.0620784937704044,-0.1612285676541785,0
0.7593773008361632,-0.1301297651317201,4
-0.4754212774829767,-0.719900594006289,5
0.9387593829119378,-0.17576618624210852,3
-0.9948147433158676,0.8699317182179804,2
-0.7824495947369902,-0.6707591471373209,3
0.8090328792018694,0.5635573567208232,5
-0.7476444320473917,0.1916008277550952,0
-0.6630895736802619,-0.9024234080018905,2
-0.42958715530205294,-0.5705962351723546,4
1.2191560753054969,0.07230476112225402,0
-0.5251659604311788,-0.4966514224384467,5
-1.2848500196028407,0.0770663071306789,0
-0.6929625092906194,0.5377037058862801,3
0.6545296386642201,0.5492620869958682,2
-0.7829128285746589,0.7351215627193639,4
-1.1427186492882389,-0.028788487352488887,2
0.8278725768942695,-0.5410934686538332,1
0.6689745706175899,-0.7394353006677715,4
-0.5526224292698257,-0.6998655553448928,1
0.8447943767200337,-1.1261093859790634,2
-0.8648334771406776,0.7037263375439623,4
0.6368504158806279,-0.2656996925094564,5
-0.9465018245052049,-0.9890169748818454,1
-0.42670364225874385,-0.6551448434057252,3
1.129267784648011,-0.6024021164144012,4
0.5628644905394791,-0.8775763132401133,3
1.24608185955935,0.21911855299863242,0
-0.32076794644823836,-0.9287356753581362,4
-0.7369554991365536,-0.8764366925504197,4
-0.2489731843227048,0.939980001488138,2
0.966117655347525,-0.06223888290483363,0
0.6842865310592157,-0.6905547674731878,5
0.4086035048604315,0.4618735716032453,3
-1.3333235450176524,-0.14193048623972415,0
-0.9423717161567449,0.0872461626541835,0
0.9879735656382019,0.17982316558854958,4
-1.2742236804090372,0.06645549030668936,0
-1.1186526586067531,-0.1526978784002742,4
0.8429292169568952,-0.9436852245478318,5
0.8131880415217921,0.7073288746083715,1
0.8492898161655691,0.24486717630622015,5
-0.7412555973133688,-0.5541411627057177,4
0.9932265175728014,0.6127663607769315,1
0.3832612270170804,-1.360046155059865,3
0.8649419235846433,-0.45826814991112746,5
0.4796752905226799,0.6895698317680066,3
1.0552410291297163,-0.7824944261133516,1
-0.7123357811907429,-0.7400467627570596,1
0.34587003538386174,1.1565571243227601,2
0.26503214450507834,-1.27187334997623,3
0.557379881648348,-0.7868365043556231,2
-0.9828813482373263,0.3244094890617276,3
-0.38008213348590425,-0.9171761318869662,2
0.9318074337197408,-0.09600774472042495,0
-0.49569710274735895,1.1502499634758168,3
0.5399361038137426,0.4752941053063815,2
1.0596731634118606,0.0015916272120191264,2
-0.07791638951263773,-1.0358285569744337,2
0.6614560162160801,0.10710062080802674,0
-0.6488138875245413,0.8650633359614599,1
0.8092212454703155,-0.9610247826078571,3
-0.5015762226194203,0.3964470518880921,3
-1.077817166486009,-0.3246041088131763,3
0.5735321341383206,0.8677425388420268,4
-1.0936951042517262,-0.09696064736674943,0
0.8031779572931684,-0.7052608463528799,4
-0.686653187647159,0.3538631920857732,2
-0.6243975368068821,-0.869088384546168,1
-0.8169467218922889,0.7736875680116196,1
-0.019462185101126378,0.6863908105337249,4
-0.07539210993176793,-0.9518449120669621,2
-0.08904531124972642,1.0461016190861359,2
-1.0749551335627419,0.11985939579079358,3
1.1467638203357737,-0.19738351848456018,2
1.1855589913377416,-0.686068998352148,2
-0.1449901343539959,0.9133154758235945,5
0.8875079740680467,0.5584488985133659,1
0.9257991254126993,-0.34494584048798493,0
-1.105065782934422,-0.07773529247610209,0
0.8266076371872242,0.7858530503827872,3
-0.7869092689702192,-0.6140177777150787,3
0.8136244447367261,-0.5641063073754988,3
0.7745056464288513,0.4100804402179176,4
-0.9490772315833502,0.7338954670409729,4
-0.7833791367032564,0.1371968750408182,3
0.9197544749486177,-0.5100630117586927,4
-0.9898876805011809,-0.7500913543117484,1
0.8959672993999864,-0.02371213183456504,0
0.3888522664043525,1.068763649302662,5
0.10019219820481326,0.7291264945178374,3
-0.8780109727658456,0.9402979513465354,4
1.102970947675523,-0.2245419762244504,4
-1.144496767633713,-0.5918305781088462,5
-0.745066165816235,0.37220835358563825,0
0.7147697018774777,0.9092838419641789,3
-0.7677281676251535,-0.26419029934197713,0
0.8900575516594202,0.777485411512733,3
0.9039232357182274,-0.24987078945826166,0
-1.0244337671194492,-0.16911503754127463,0
-0.7730495408808062,0.07958873213213506,0
0.9408374529828518,-0.21628980364739864,3
-0.054364063345559925,0.9448701706097627,2
1.0107198946687381,0.14648292776400923,0
-0.1322354047428692,-0.6780418256009568,5
-0.6096849574940553,0.8574958811718371,3
0.8056330525384037,-0.28704577122477926,4
-0.6849558396079984,-0.6245782702567051,1
-0.444382444565962,-1.1258354500189203,5
0.6193483143142036,-0.6438650784907203,3
0.0653318477099771,1.1389692441051222,2
-0.6177674152406691,-0.3270158124144893,4
-0.8959045556345803,0.6141694686400213,1
-0.08872667481790636,1.1177379396779314,3
0.6683083636310904,0.6080349000896311,1
-0.9049808422764544,0.780963472879431,1
0.6938316201980524,-0.8978215678452011,5
-0.1933145709254333,0.8851910703106839,3
0.6723278027757901,0.6484121062395509,3
1.0043019363889212,-0.027512008803356247,4
0.7533849483130327,0.8324517813314378,1
0.6713100583616218,0.9537746422580642,3
1.3314272547955746,0.09039662638677445,0
0.7424362217328331,-0.3061908788786577,4
0.7420201930456123,-0.19739628096431638,3
0.9620502989683863,-0.026271144217300736,0
0.9484524726330346,-0.21469785446305145,3
-0.6145296632888064,0.03833938744637124,0
-0.7757978646441134,-0.3939017701454418,5
-0.9394852521660755,0.6479897804820326,4
0.7732741956500577,0.30752132022171813,4
-0.9495118519284227,-0.5143762347782156,2
-0.6560737859836611,0.6394960826111984,1
0.7224318036101953,0.697389294959942,2
-1.2632767483977634,0.4320301115804834,4
0.6739249272633091,1.1655959941518228,5
0.9039675946629937,-0.13232241420537588,0
-0.7988181497524643,-0.67490072569581,4
-0.25277283278686435,1.1281891865787972,2
-1.109391054876392,0.10514331917727879,0
-0.2728585640930172,-1.1123411341770952,5
0.23785339839458325,0.94091579909809,2
-0.8981614122426242,0.0642314551654159,3
-0.17418340095389792,1.229753991445458,2
0.3282234121550661,1.0554327795896237,3
-0.43856111560333355,1.112763148324346,5
0.8490508078415615,-0.9781982431225196,5
0.2854986039830689,-0.8427569341689074,5
0.39084789824200794,-0.8720443152483187,5
0.5691109090329631,0.9275169895496855,2
-0.8158108247146215,-0.6540966632884935,1
-0.14604705413000454,0.7349926662714932,2
-0.3887144465955096,-1.0217884869707752,3
-1.1756607825178622,-0.4653594660646904,1
0.2988037146079336,-1.0231915362552881,4
-1.202858967294136,0.5719960291767893,1
-0.3020793130212888,0.9953591483853466,3
-0.14102034186079782,1.2329589853886314,4
-0.5663420339323652,-1.0481661972878096,1
1.1326642684467625,0.2931794427216744,5
1.1449049108885674,-0.16596806901469405,0
-0.6856176020950662,-0.9931510982757675,3
0.9202010485994988,0.7945054599231565,3
-0.7121241303348049,-0.6341958415120389,1
-1.134144951822146,-0.20218330766492598,5
0.17688464900817222,-0.9458149277362013,3
-0.8392447154049127,0.008658445659424049,0
0.9817092731462111,-0.8450326060774792,1
-0.6347435352321034,-0.36276660124222015,1
0.7389099632996395,-0.494840688021883,5
-0.9468843893219336,1.140390928458288,4
-1.2636863967229492,-0.01954495427014901,0
-0.9400117552147843,0.5492734899094315,5
0.6913469198513991,0.54385178505049,3
0.03917862502289528,-1.1082312501740437,4
0.7136622012832551,-0.6830570215880327,5
0.0745799769954654,0.9407601832435304,5
-0.5662107561092091,0.6464345035517107,5
0.7076066535656083,-0.4062206924465079,1
-0.6479426137050596,-0.7106891548603301,2
-1.0824106156340452,-0.07704914891468592,0
-0.5585525884719728,1.1548152982973168,5
-0.8302676830683932,-0.3167660179819244,3
-0.15324306282551486,-0.8559988294097904,5
0.9007591942716,-0.4933333402370006,3
-0.6654834652325496,-0.07021135603026256,0
0.8710936066658787,-0.26604955820883924,0
-1.1916379156126513,0.10478220098869834,0
-1.0466666949826595,-0.027119656507837535,0
0.4940146919810858,-0.8699751757453844,1
0.05812015840156226,-1.1208520090697158,5
-0.2607775290381025,-1.1040014675497376,5
-0.11137586595400643,-1.0981376192410648,5
-0.8014960634417909,-0.6037262876343797,1
-0.9510643966877961,0.10414843946469345,0
1.3430870333169436,-0.07100171663482695,0
0.6238057481769617,-0.7266359569599543,1
0.32824564391165556,0.8555769396596343,5
-0.9187989533812541,0.18606500214260135,0
-0.6514654320034318,-0.33934065628607846,1
0.6952324593679484,-0.9077549488972916,1
-0.9252799503813729,0.12073611892200074,0
0.6156311371091906,0.8442330182247542,5
-1.2350379235649402,0.7169726105788188,3
0.8236417960061229,-0.752102398765035,3
-0.49182038098414155,-0.8428957106802518,1
-0.9553715793415415,-0.03730798588770373,4
0.5893978944452126,-0.4304151715141296,3
0.8662032148845435,-0.021883584177018727,0
0.7313134415908741,-0.4096316265767553,3
-0.9211923765266136,0.06306801973947629,2
0.8329534064992207,0.7715558681741598,3
-0.885992235003968,-0.8857461700823102,1
-0.2842852130144677,0.8783698896985879,2
-0.8733268829802425,-0.6140308827867669,3
-0.5410059486130602,0.495925675827118,2
0.7223621790209794,0.29477304264589627,3
0.32185055924845507,0.8775301378593219,4
0.9459889075839352,-0.4955246247114327,3
0.5653898093342656,0.6335393632693013,1
-0.6199515577360896,0.508895895257671,1
0.8934755795894724,0.22304727585571354,4
-1.078692539479314,0.22023615431553978,0
-0.8180032749560842,0.5790467804320254,5
0.8690062279330661,-0.5228498136871741,1
-0.6964041230072018,-1.041983743611397,3
-0.5788877339415169,0.16886533266976458,3
0.9874232828336683,-0.09520952527882542,5
0.9832133377812389,0.30116490288081227,0
1.0071676620189465,-0.02169950542176981,0
0.2803577510366457,0.8344457903407771,4
1.0170605387559708,-0.20447403617461607,5
-0.6991855148976496,0.786961014989198,4
-0.87420696192527,0.40000776133798094,5
0.4991239704287553,0.5455726385100717,1
-0.8009069004217737,-0.8452799801261787,4
-0.9842714666786582,-0.2323367127167406,4
0.7180449149110882,0.936470826744106,2
0.8911676055631863,-0.06278437338551912,0
0.858417088287105,0.6657781720291617,3
0.9112871870545493,0.7203308126518447,4
-0.8328694231856112,-0.03927643732357518,0
0.855052875528211,0.37906857699260443,0
0.24152761469418288,1.161334881238736,4
-1.123362443982677,-0.14795634123324367,0
-0.5407304408467568,-0.3137565589724067,1
-0.4715649619697606,-0.9469110389643592,1
0.7857172900225292,0.7015905204489291,2
0.09622419417282116,1.1782446607020027,2
-0.826367109230707,0.3661754595242253,2
0.6415620344972213,0.5878884039032025,5
1.0433942425636078,-0.13547740707479425,2
-0.9437683966628023,-0.07087612847230616,0
-0.09711553581712848,1.1701322668498888,2
-0.8817275633384503,0.9389256246979406,3
-0.9468625382804634,-0.4415222179151067,5
-0.6140467000966917,-0.7255792018603608,5
-0.7791559706432296,-1.0486833497780863,2
0.4604868611563029,0.5480194231464977,1
0.8614673924595481,-0.4206509732031163,1
-1.3058071938739517,0.06996532846761029,0
1.1694901599977183,0.23301147439298237,2
0.7746707802769264,-0.016895198683992727,0
0.9582673724172045,0.18522983953460398,4
-0.4201429909171036,-1.0557262865197763,5
0.744160411647543,0.5493360325193403,3
-0.9400889185689438,-0.8497805443547057,1
0.7701502397410105,0.487562460481207,5
-0.4732500515613944,-1.0310941542248373,1
0.8798247518758087,-0.7004078171091156,2
-0.7650235394641842,-0.8144929231288184,4
1.031329577996581,0.04636630835678517,0
0.9850437161430246,-0.7966690156551093,5
-0.8590305497132165,0.5019973659317905,1
0.9001992101549126,0.8203364809012429,4
0.972679659199035,-0.13391778562669263,0
-0.8265841277736289,0.5033816333314536,3
1.1347799951972377,0.6890957715587951,3
-1.1251870355688482,-0.12182133439538126,0
-0.931646016831895,0.5432813435011011,3
-0.278892771934385,1.1764896397866198,5
0.9325726471591598,0.04653227687757151,2
-0.91437604407159,-0.020924209228985705,0
0.6615567198061908,0.603585905349882,5
-1.074741656048308,-0.035048997411264174,0
-0.2768767138217667,-0.7224096536185717,4
-0.735903498610825,0.20029613892622455,0
0.8836765485996347,-0.5019681058955626,5
0.44498201210599203,-0.3243629390182235,5
-0.17626506973115197,0.9108098683564784,5
0.5857336316475407,-0.5701351067350816,4
1.1700001395950617,-0.7242566295128128,4
0.04910213293731337,1.2527257612619342,2
0.8996353535431534,-0.0450458102518843,0
-0.6504587982723975,0.9461298471388778,5
0.7572798701612243,0.3335399369742339,4
0.4398676405529569,-0.7149362388916494,4
0.9032702170832183,-0.18608105913375328,4
0.9852968712085355,0.7655801585789103,4
0.902805886806755,0.027495633410341173,0
0.5677431680509722,0.46957984394938035,3
-0.8681822237263369,0.21389628717357262,0
-0.37406701734078,0.8163347311679081,4
0.6169954075436517,0.6032831240376796,3
-0.9892804732468699,-0.041441750386917525,0
0.01971276754087803,1.0320549602149762,3
-0.8077162734195887,-0.26554835199204246,4
1.0665255586992186,-0.4406550024827944,0
-0.7104050858022374,0.892893572161439,1
0.517718083542434,0.5847359094967557,1
-0.5586856679033131,-0.6036824168902803,2
1.0210858379947676,-0.07541551288748401,0
-1.2260002021171035,0.18694978232744983,0
0.9398498425675175,-0.7156750453838812,3
0.995161114905872,-0.2178031836102633,5
0.16088369489008644,0.8680223522611503,3
1.0161534088648725,0.7754005750766138,3
0.8416516886956376,0.8633913165498589,5
-0.5071522592255734,-0.424466893377123,3
-1.1845284331774923,-0.00613869563645937,0
0.40173314748561073,-0.8426464097635247,4
-0.046332752224686344,1.5116887606526874,5
1.0351277126294376,-0.13773871919635083,2
-0.9569293187058792,-0.4513749333847525,5
-0.05243639205898603,-0.893235396333089,2
0.2729946058487023,0.8571312827012413,3
-0.7041729339332947,0.7329997506791986,3
-1.016605412491906,-0.08049205740235553,4
-1.1155779983280165,-0.5511726602749033,4
-0.9113426409748873,0.9188449292266807,3
-1.069167889488708,-0.41604229403938964,0
0.586336688009921,0.271173161563906,3
-0.24962236897328272,0.7998719309524189,1
0.2701898856528806,-0.9787473995668392,5
0.9489856026386537,0.03824393954079389,2
0.12925642408373253,-0.8264532398225365,4
0.9504898440371119,0.24716250321553046,3
0.11661240075936713,1.032217833950549,5
0.0005140561918129949,1.091192077236866,4
0.5901090042205529,0.9248772337790262,1
-0.8895577079616392,-0.8378967434645234,1
-0.27374036670030955,1.0233116815403194,2
1.0023581973237268,0.2274466857184202,3
-0.4749027368853026,-0.8379809040602425,3
-1.062931724323388,0.26930471412619644,0
0.7785011374815486,0.044259535644833446,0
-0.7977640555549907,1.275480493288963,1
1.135597439421739,-0.029600841162681527,0
-0.566001970730232,-1.0641249116232685,5
1.0865015739774806,-0.07093557689522029,0
0.764783515692152,0.9690978807686983,1
-0.794038618063715,-0.7343414065773012,2
-0.48162304284670976,-0.9129964578593401,5
0.6187709639131511,-0.7778222944385385,2
-1.0456463079829619,-0.2829276117951417,3
0.7119497970300245,0.6829477457223262,2
-0.657859728916579,-0.6577431001812404,1
-0.704626945194079,0.779788907336656,4
0.710319016972212,-0.910772422787068,3
0.6824856844046906,-0.5755590166378001,2
